ItemID,year,WeekIdentifier,SalesChannel,Territory,NewBasePrice,TotalInventory,StoreInventory,WarehouseInventory,StockedStorePercentage,SellingStoresRatio,InboundInventory,SalesQuantity,ProjectedInventory
C1bjv-g73,2019,8,Stores,YXX,24.084,8,1,7,0.038400000000000004,0.0279,0,2,0
4uO4Noo46,2019,8,Stores,AXX,16.033,127,127,0,1.00035,0.23049999999999998,0,61,0
4uO4Noo46,2019,8,Stores,YXX,21.158,28,24,4,0.3723,0.1094,0,8,0
pKAOJM066,2019,8,Stores,AXX,20.482999999999997,28,28,0,1.0531,0.5383,0,98,0
pKAOJM066,2019,8,Stores,YXX,20.482999999999997,8,3,5,0.1418,0.0517,0,6,0
pKAOJM066,2019,8,E-commerce,AXX,20.482999999999997,8,1,7,0.038900000000000004,0.0809,0,9,0
02EpWbc78,2019,8,E-commerce,AXX,18.683,7,0,7,0.0809,0.0309,0,6,0
f62tSWA47,2019,8,Stores,AXX,16.782,196,153,43,1.03715,0.7184,0,226,0
qKuqwN079,2019,8,Stores,AXX,18.637,3,3,0,0.02,0.019,0,3,0
qKuqwN079,2019,8,Stores,YXX,18.637,7,1,6,0.018,0.073,0,1,0
0GbXD2Q32,2019,8,E-commerce,AXX,18.084,10,1,9,0.0609,0.0889,0,8,0
Y__4RRM95,2019,8,Stores,AXX,20.783,4,1,3,0.018,0.0098,0,4,0
Y__4RRM95,2019,8,Stores,YXX,20.783,6,2,4,0.038,0.087,0,3,0
Y__4RRM95,2019,8,E-commerce,AXX,20.783,7,2,5,0.0669,0.0279,0,1,0
VrQzldo30,2019,8,Stores,AXX,26.04,7,1,6,0.039,0.01,0,3,0
mo0xcIg42,2019,8,Stores,AXX,21.283,131,50,81,0.5677,0.3266,37,69,0
f62tSWA47,2019,8,Stores,YXX,12.232,19,16,3,0.2721,0.0674,0,21,0
EgIEZXA67,2019,8,Stores,AXX,16.683,31,12,19,0.3131,0.0678,-1,14,0
EgIEZXA67,2019,8,Stores,YXX,16.358,5,2,3,0.023,0.079,0,4,0
EgIEZXA67,2019,8,E-commerce,AXX,19.683,8,0,8,0.0409,0.024900000000000002,0,3,0
dOGInVo14,2019,8,Stores,AXX,19.603,7,0,7,0.044,0.03,0,5,0
qXAaRDY80,2019,8,E-commerce,AXX,14.483,24,3,21,0.0409,0.055,0,6,0
AQu3_Vc82,2019,8,Stores,AXX,17.792,6,1,5,0.077,0.032,0,5,0
AQu3_Vc82,2019,8,Stores,YXX,17.792,3,1,2,0.031,0.018,0,0,0
AQu3_Vc82,2019,8,E-commerce,AXX,17.792,6,0,6,0.07390000000000001,0.096,0,6,0
1vQAOjw65,2019,8,Stores,AXX,20.383,8,4,4,0.3024,0.0954,0,11,0
1vQAOjw65,2019,8,Stores,YXX,23.958,6,1,5,0.003,0.002,0,4,0
IiJk69092,2019,8,E-commerce,AXX,29.294,3,0,3,0.1039,0.1039,0,2,0
h4NaW1c90,2019,8,E-commerce,AXX,20.212999999999997,5,3,2,0.024,0.0379,0,3,0
uDOAOdg16,2019,8,E-commerce,AXX,14.133,4,4,0,0.0449,0.0609,0,5,0
V_c1bmA54,2019,8,Stores,AXX,17.647,6,3,3,0.06,0.071,0,3,0
V_c1bmA54,2019,8,Stores,YXX,17.647,7,3,4,0.012,0.0069,0,5,0
rZfgSu851,2019,8,Stores,AXX,16.782,135,47,88,0.74005,0.3439,24,37,36
rZfgSu851,2019,8,Stores,YXX,19.232,9,2,7,0.0803,0.1055,0,6,0
q77znfM24,2019,8,Stores,AXX,14.152,8,6,2,0.3396,0.0539,0,6,0
q77znfM24,2019,8,Stores,YXX,14.152,7,3,4,0.064,0.0379,0,5,0
iSYSVeg53,2019,8,Stores,AXX,17.843000000000004,71,64,7,0.74865,0.2126,3,30,0
iSYSVeg53,2019,8,Stores,YXX,17.843000000000004,12,7,5,0.2128,0.1003,0,7,0
LECgj_U100,2019,8,E-commerce,AXX,30.986,8,3,5,0.0999,0.0179,0,2,0
h4NaW1c90,2019,8,Stores,YXX,20.212999999999997,6,4,2,0.053,0.0879,0,1,0
h4NaW1c90,2019,8,Stores,AXX,20.212999999999997,8,8,0,0.6638000000000001,0.07800000000000001,0,17,0
vyIHP4k46,2019,8,Stores,AXX,20.349,6,4,2,0.031,0.055,0,1,0
QQ8knME98,2019,8,Stores,AXX,15.107,58,51,7,0.6129,0.4781,0,137,0
QQ8knME98,2019,8,Stores,YXX,14.445,11,6,5,0.15739999999999998,0.0971,0,9,0
HyQd3MA16,2019,8,Stores,AXX,19.842,20,20,0,0.9047,0.1609,0,38,0
HyQd3MA16,2019,8,Stores,YXX,19.842,7,4,3,0.17859999999999998,0.0834,0,8,0
HpndFwc55,2019,8,Stores,AXX,19.483,12,11,1,0.6375,0.2696,0,10,0
IWWOQPs58,2019,8,Stores,AXX,24.084,7,0,7,0.078,0.081,0,3,0
DTIVebk52,2019,8,Stores,AXX,22.984,38,8,30,0.2091,0.057300000000000004,0,6,29
DTIVebk52,2019,8,Stores,YXX,28.684,5,3,2,0.043,0.079,0,3,0
DTIVebk52,2019,8,E-commerce,AXX,20.984,13,1,12,0.0399,0.0049,0,9,0
uMuY2Tg18,2019,8,Stores,AXX,19.769,6,4,2,0.067,0.0769,0,1,0
XNaZ7NE13,2019,8,Stores,AXX,15.313,7,3,4,0.039,0.091,0,5,0
LYrTFjE34,2019,8,E-commerce,AXX,32.815,5,0,5,0.057,0.0769,0,7,0
kNpVu2o59,2019,8,Stores,AXX,22.745000000000005,8,4,4,0.32849999999999996,0.0363,0,7,0
kNpVu2o59,2019,8,Stores,YXX,22.745000000000005,6,0,6,0.085,0.0089,0,5,0
kNpVu2o59,2019,8,E-commerce,AXX,22.745000000000005,7,3,4,0.0829,0.1,0,1,0
hdost4s29,2019,8,Stores,AXX,21.95,4,2,2,0.072,0.08,0,5,0
b67FgJw34,2019,8,Stores,AXX,15.782,659,75,584,0.9628,0.2911,183,75,236
b67FgJw34,2019,8,Stores,YXX,14.232,8,5,3,0.1079,0.0448,0,3,0
zfSfsgg100,2019,8,E-commerce,AXX,18.834,3,1,2,0.0809,0.015,0,2,0
WdlkURc56,2019,8,Stores,AXX,22.032999999999998,4,0,4,0.013,0.07,0,0,0
h2jKDfY64,2019,8,Stores,YXX,19.287999999999997,6,2,4,0.094,0.09,0,1,0
rJVK_pc35,2019,8,Stores,AXX,19.303,7,2,5,0.42919999999999997,0.0858,0,6,0
rJNtXY048,2019,8,Stores,AXX,16.683,7,5,2,0.17470000000000002,0.0515,0,6,0
y1WLdPs59,2019,8,Stores,YXX,21.913999999999998,4,1,3,0.003,0.018,0,4,0
o2_xYFA52,2019,8,E-commerce,AXX,22.084,10,4,6,0.0509,0.076,0,4,0
Nu2F6bg89,2019,8,Stores,AXX,22.723000000000003,16,13,3,0.7523,0.24359999999999998,0,44,0
Nu2F6bg89,2019,8,Stores,YXX,22.723000000000003,4,2,2,0.1128,0.1233,0,9,0
Nu2F6bg89,2019,8,E-commerce,AXX,22.723000000000003,4,3,1,0.0269,0.0989,0,4,0
5Y8flaM68,2019,8,Stores,AXX,21.623,6,4,2,0.061,0.036,0,1,0
jJNb1GQ90,2019,8,Stores,AXX,20.244999999999997,4,3,1,0.019,0.0629,0,5,0
S-Zd--o39,2019,8,Stores,AXX,16.641,8,5,3,0.4621,0.08979999999999999,0,4,0
y1WLdPs59,2019,8,Stores,AXX,21.913999999999998,7,2,5,0.2057,0.12410000000000002,0,3,0
S-Zd--o39,2019,8,Stores,YXX,16.641,4,1,3,0.1114,0.0819,0,3,0
KNES7f426,2019,8,Stores,YXX,14.293,8,4,4,0.1424,0.0509,0,5,0
WzwJVok68,2019,8,E-commerce,AXX,16.483,5,1,4,0.0039,0.0759,0,3,0
4zWM5-Y47,2019,8,Stores,AXX,17.393,7,2,5,0.23320000000000002,0.0923,0,19,0
4zWM5-Y47,2019,8,E-commerce,AXX,17.393,6,4,2,0.0179,0.0849,0,3,0
L-2CQgE79,2019,8,Stores,AXX,17.472,4,0,4,0.035,0.029,0,4,0
L-2CQgE79,2019,8,Stores,YXX,17.472,7,4,3,0.068,0.023,0,5,0
e4DEiBY95,2019,8,Stores,AXX,19.045,4,1,3,0.041,0.057,0,2,0
e4DEiBY95,2019,8,Stores,YXX,19.045,3,2,1,0.022,0.055,0,4,0
KNES7f426,2019,8,Stores,AXX,14.293,10,5,5,0.4485,0.0234,0,7,0
4za1twk75,2019,8,Stores,AXX,14.232,12,4,8,0.2018,0.0584,0,4,0
u_B1Gxw49,2019,8,Stores,AXX,18.433,4,4,0,0.013,0.098,0,2,0
5DlF47w52,2019,8,Stores,AXX,19.549999999999997,4,1,3,0.2229,0.1038,0,2,0
5Q5dfdo81,2019,8,Stores,AXX,25.543,5,2,3,0.033,0.032,0,2,0
d9QJdVI78,2019,8,E-commerce,AXX,15.247,8,0,8,0.0569,0.0559,0,7,0
nPTffOU21,2019,8,Stores,AXX,25.194,6,2,4,0.091,0.02,0,3,0
nPTffOU21,2019,8,Stores,YXX,25.194,7,2,5,0.038,0.082,0,4,0
iASLODw99,2019,8,Stores,AXX,18.383,10,7,3,0.1801,0.0935,0,4,0
XtspJ0022,2019,8,Stores,AXX,20.742,5,4,1,0.05,0.09,0,2,0
JVsFbRU89,2019,8,Stores,AXX,19.186,6,4,2,0.041,0.036,0,0,0
JVsFbRU89,2019,8,Stores,YXX,19.186,7,3,4,0.079,0.063,0,5,0
5DlF47w52,2019,8,Stores,YXX,19.549999999999997,5,0,5,0.001,0.055,0,4,0
vj4sDn469,2019,8,Stores,AXX,20.483,223,124,99,0.5831999999999999,0.4733,0,105,0
RU-qYiY99,2019,8,Stores,AXX,13.351999999999999,6,1,5,0.07,0.047,0,0,0
RU-qYiY99,2019,8,Stores,YXX,13.351999999999999,7,3,4,0.067,0.034,0,4,0
UQIZIRc35,2019,8,Stores,AXX,12.782,95,58,37,0.7132499999999999,0.4654,0,43,0
UQIZIRc35,2019,8,Stores,YXX,18.232,6,3,3,0.07300000000000001,0.0267,0,4,0
8Xztzao37,2019,8,Stores,AXX,21.675000000000004,6,0,6,0.043,0.021,0,1,0
9o87bMc84,2019,8,Stores,AXX,18.232,39,31,8,0.9589,0.3321,0,25,0
9o87bMc84,2019,8,Stores,YXX,14.908,11,4,7,0.2726,0.0351,0,8,0
ykxyEtU48,2019,8,Stores,AXX,22.243000000000002,5,2,3,0.001,0.065,0,3,0
vj4sDn469,2019,8,Stores,YXX,17.833,21,17,4,0.3488,0.1018,0,17,0
vIQ_NZw24,2019,8,E-commerce,AXX,16.782,16,3,13,0.0599,0.0419,0,9,0
4za1twk75,2019,8,Stores,YXX,14.908,6,2,4,0.025,0.094,0,0,0
YANG2VA30,2019,8,Stores,YXX,16.457,6,4,2,0.07100000000000001,0.0175,0,6,0
1kx06yE77,2019,8,Stores,AXX,18.183,32,23,9,0.7743,0.2111,0,45,0
1kx06yE77,2019,8,Stores,YXX,22.209,4,2,2,0.054000000000000006,0.0648,0,5,0
AQqZ0WU25,2019,8,E-commerce,AXX,12.683,7,0,7,0.0579,0.0889,0,6,0
fMzEFss26,2019,8,E-commerce,AXX,16.283,7,1,6,0.0349,0.061900000000000004,0,6,0
vdfvXPg90,2019,8,Stores,AXX,20.413,3,1,2,0.044,0.048,0,1,0
SY3O8Ic84,2019,8,E-commerce,AXX,20.383,6,3,3,0.0039,0.0189,0,4,0
6wnQi8k74,2019,8,Stores,AXX,12.232,87,27,60,0.20496,0.1273,8,16,0
6wnQi8k74,2019,8,Stores,YXX,16.908,7,2,5,0.1615,0.098,0,2,0
kPTETmY76,2019,8,E-commerce,AXX,22.283,4,2,2,0.0589,0.0749,0,3,0
f0vy5FA22,2019,8,Stores,AXX,20.583,22,14,8,0.3439,0.1538,0,30,0
PoA4x-085,2019,8,Stores,YXX,20.958,19,16,3,0.3603,0.1337,0,20,0
x4gisHg58,2019,8,Stores,AXX,18.592000000000002,3,1,2,0.091,0.0869,0,4,0
x4gisHg58,2019,8,Stores,YXX,18.592000000000002,5,2,3,0.026,0.06,0,1,0
vCsdCoA64,2019,8,Stores,AXX,17.183,19,13,6,0.469,0.10900000000000001,0,22,0
vCsdCoA64,2019,8,Stores,YXX,19.209,7,1,6,0.038,0.0539,0,7,0
vCsdCoA64,2019,8,E-commerce,AXX,17.183,7,2,5,0.0429,0.0779,0,7,0
ZYohMWE25,2019,8,Stores,AXX,15.033,15,2,13,0.096,0.049,0,3,11
F4_TvZU23,2019,8,E-commerce,AXX,19.293,8,3,5,0.0419,0.0819,0,6,0
PoA4x-085,2019,8,Stores,AXX,18.383,397,92,305,0.5281250000000001,0.6460999999999999,109,149,112
YANG2VA30,2019,8,Stores,AXX,16.006999999999998,70,34,36,0.7001000000000001,0.5247,0,27,0
5VmzorE82,2019,8,Stores,AXX,17.082,4,3,1,0.025,0.04,0,2,0
J0vg7Tw34,2019,8,Stores,AXX,17.945,3,2,1,0.042,0.004,0,3,0
VWU59JY21,2019,8,Stores,AXX,16.202,4,1,3,0.064,0.026,0,5,0
Bwj02h481,2019,8,E-commerce,AXX,18.183,10,2,8,0.0749,0.0569,0,6,0
oZKoYOU30,2019,8,Stores,AXX,21.733,11,11,0,0.8584499999999999,0.7519,0,29,0
oZKoYOU30,2019,8,Stores,YXX,24.759,7,3,4,0.2589,0.1913,0,7,0
FWsr2ZE11,2019,8,Stores,AXX,15.903,6,4,2,0.046,0.084,0,4,0
tDwe0_E17,2019,8,E-commerce,AXX,36.737,6,1,5,0.0049,0.01,0,4,0
SosBsUY69,2019,8,Stores,AXX,13.251999999999999,8,4,4,0.3778,0.0652,0,8,0
SosBsUY69,2019,8,Stores,YXX,13.251999999999999,6,1,5,0.035,0.046,0,1,0
biuBif432,2019,8,E-commerce,AXX,15.383,9,0,9,0.0379,0.0149,0,5,0
GeW7ou474,2019,8,E-commerce,AXX,15.383,5,3,2,0.061900000000000004,0.0829,0,6,0
m_A-vaw98,2019,8,Stores,YXX,20.204,4,3,1,0.032,0.1039,0,5,0
-KJfjyE53,2019,8,Stores,AXX,13.133,90,18,72,0.6772999999999999,0.1896,18,33,5
-KJfjyE53,2019,8,Stores,YXX,15.033,5,1,4,0.0553,0.0519,0,3,0
bCjlBWQ34,2019,8,E-commerce,AXX,20.383,7,2,5,0.0199,0.0589,0,5,0
mD27R8433,2019,8,Stores,AXX,17.683,163,54,109,1.0342,0.4522,30,57,0
mD27R8433,2019,8,Stores,YXX,18.358,13,10,3,0.2832,0.07239999999999999,0,7,0
HFpHMsQ36,2019,8,Stores,AXX,15.139999999999999,7,3,4,0.014,0.0109,0,3,0
HFpHMsQ36,2019,8,Stores,YXX,15.139999999999999,5,2,3,0.07,0.065,0,5,0
m_A-vaw98,2019,8,Stores,AXX,20.204,4,3,1,0.28340000000000004,0.2591,0,10,0
piakyiw27,2019,8,Stores,YXX,19.908,5,5,0,0.14529999999999998,0.0677,0,6,0
piakyiw27,2019,8,Stores,AXX,13.232,112,14,98,0.9468500000000001,0.5507000000000001,0,20,23
DuPqeik85,2019,8,Stores,YXX,18.232,5,3,2,0.097,0.064,0,2,0
niwTlvs39,2019,8,Stores,YXX,18.378,4,2,2,0.057,0.017,0,5,0
AQ8Dq0k20,2019,8,E-commerce,AXX,21.084,7,1,6,0.1019,0.0699,0,2,0
p3fBiRw27,2019,8,E-commerce,AXX,23.183,7,0,7,0.0359,0.0689,0,1,0
PC0XV5c42,2019,8,E-commerce,AXX,18.583,4,4,0,0.0789,0.0919,0,2,0
T9RobmM10,2019,8,Stores,AXX,20.769,7,3,4,0.064,0.074,0,2,0
T9RobmM10,2019,8,Stores,YXX,20.769,4,4,0,0.055,0.055,0,1,0
S7YA0SQ91,2019,8,Stores,AXX,24.983000000000004,7,0,7,0.086,0.056,0,4,0
kDQaRwo48,2019,8,E-commerce,AXX,18.803,8,1,7,0.0769,0.0859,0,7,0
niwTlvs39,2019,8,Stores,AXX,18.378,6,1,5,0.1426,0.0738,0,5,0
XgGS-Gw29,2019,8,Stores,YXX,18.007000000000005,6,2,4,0.011,0.079,0,3,0
Tye7XmQ37,2019,8,Stores,YXX,18.483,8,3,5,0.0611,0.0779,0,3,0
OxawqVs63,2019,8,Stores,AXX,18.283,55,46,9,0.9071,0.2616,0,42,0
OxawqVs63,2019,8,Stores,YXX,21.084,8,3,5,0.085,0.0569,0,7,0
OxawqVs63,2019,8,E-commerce,AXX,22.283,7,1,6,0.0519,0.0839,0,4,0
hm77s_Q75,2019,8,Stores,AXX,18.963,3,0,3,0.052,0.037,0,0,0
_A664_412,2019,8,Stores,AXX,24.193,20,18,2,0.9019,0.48860000000000003,0,132,0
_A664_412,2019,8,Stores,YXX,24.193,9,2,7,0.1895,0.1123,0,19,0
_A664_412,2019,8,E-commerce,AXX,24.193,6,2,4,0.0609,0.0539,0,8,0
Tye7XmQ37,2019,8,Stores,AXX,17.583,39,15,24,0.7086,0.172,0,11,0
BqiTDNg15,2019,8,Stores,AXX,20.583,61,28,33,0.8439,0.17200000000000001,0,36,0
t2Hrt2M97,2019,8,Stores,AXX,15.383,10,7,3,0.0966,0.0078,8,3,0
2KfTqTQ90,2019,8,Stores,AXX,17.232,21,7,14,0.4675,0.11729999999999999,0,8,0
3oF50J042,2019,8,Stores,AXX,26.234,51,42,9,0.9208000000000001,0.1726,0,23,0
rusMjMM84,2019,8,E-commerce,AXX,18.383,7,2,5,0.0639,0.0749,0,6,0
46lQ02470,2019,8,Stores,AXX,19.462999999999997,7,3,4,0.024,0.023,0,4,0
1nWt6JY46,2019,8,Stores,AXX,19.585,5,3,2,0.055,0.051,0,3,0
1nWt6JY46,2019,8,Stores,YXX,19.585,5,4,1,0.093,0.077,0,1,0
tIx1n7A26,2019,8,Stores,AXX,24.012999999999998,10,5,5,0.5536,0.1671,0,9,0
61LMLrI99,2019,8,Stores,AXX,19.113,34,27,7,0.883,0.4907,0,164,0
61LMLrI99,2019,8,Stores,YXX,19.113,4,4,0,0.1071,0.0854,0,11,0
2KfTqTQ90,2019,8,E-commerce,AXX,15.232,5,3,2,0.0969,0.0039,0,6,0
61LMLrI99,2019,8,E-commerce,AXX,19.113,4,3,1,0.0079,0.0119,0,6,0
rJVK_pc35,2019,8,Stores,YXX,19.303,5,3,2,0.034,0.0809,0,1,0
BXsak2850,2019,8,Stores,AXX,18.084,28,18,10,0.3487,0.0905,0,6,0
BXsak2850,2019,8,Stores,YXX,27.334,4,0,4,0.095,0.034,0,4,0
w7bGr4Y41,2019,8,Stores,AXX,18.557000000000002,109,35,74,0.35048,0.2924,0,14,72
4It1-fI21,2019,8,Stores,AXX,21.183,44,36,8,0.8904,0.1283,0,29,0
4It1-fI21,2019,8,Stores,YXX,23.209,6,6,0,0.0859,0.09280000000000001,0,2,0
gfjuHzg22,2019,8,Stores,AXX,18.283,13,6,7,0.2771,0.1474,0,18,0
ZqWtHS438,2019,8,Stores,YXX,18.102999999999998,4,3,1,0.1,0.089,0,0,0
9O8RTHY72,2019,8,Stores,AXX,14.743,4,3,1,0.005,0.024,0,5,0
BqiTDNg15,2019,8,E-commerce,AXX,14.583,5,0,5,0.0799,0.1029,0,8,0
RHRI3a843,2019,8,Stores,AXX,15.622999999999998,5,0,5,0.027,0.039,0,1,0
_sdWMSs73,2019,8,Stores,AXX,17.718,7,0,7,0.045,0.02,0,5,0
NWpKkFc27,2019,8,Stores,YXX,22.958,17,13,4,0.3516,0.040400000000000005,0,10,0
NWpKkFc27,2019,8,E-commerce,AXX,15.383,9,1,8,0.0599,0.0809,0,4,0
7eWyW0I77,2019,8,Stores,AXX,25.848,7,1,6,0.008,0.095,0,2,0
7eWyW0I77,2019,8,Stores,YXX,25.848,4,1,3,0.084,0.053,0,0,0
jHRQbaI56,2019,8,Stores,AXX,14.316999999999997,6,5,1,0.209,0.1018,0,4,0
jHRQbaI56,2019,8,Stores,YXX,14.316999999999997,7,2,5,0.1301,0.089,0,2,0
wIZtbtE92,2019,8,Stores,AXX,22.032999999999998,5,0,5,0.024,0.049,0,5,0
ytubWhA51,2019,8,Stores,AXX,24.317999999999998,6,3,3,0.07,0.0989,0,1,0
NWpKkFc27,2019,8,Stores,AXX,15.383,66,61,5,0.9235000000000001,0.19479999999999997,0,52,0
ytubWhA51,2019,8,Stores,YXX,24.317999999999998,7,0,7,0.094,0.001,0,4,0
oDsHk_U10,2019,8,Stores,AXX,17.583,26,23,3,0.9209,0.2207,10,49,0
oDsHk_U10,2019,8,Stores,YXX,15.483,4,4,0,0.1106,0.0185,0,8,0
CzbHWb461,2019,8,Stores,AXX,16.283,32,30,2,0.81125,0.2261,0,29,0
CzbHWb461,2019,8,Stores,YXX,20.084,10,8,2,0.2631,0.07830000000000001,0,9,0
mrAnhFI85,2019,8,Stores,AXX,17.006999999999998,211,91,120,1.0919,0.64,0,154,83
mrAnhFI85,2019,8,Stores,YXX,17.457,14,14,0,0.2905,0.1145,0,14,0
mrAnhFI85,2019,8,E-commerce,AXX,18.006999999999998,5,4,1,0.0759,0.0929,0,8,0
DuPqeik85,2019,8,Stores,AXX,14.782,23,15,8,0.2852,0.0798,0,12,0
znvZtlE73,2019,8,Stores,AXX,22.923,6,4,2,0.041,0.036,0,1,0
UFCOPo822,2019,8,Stores,AXX,22.867999999999995,4,0,4,0.071,0.0,0,1,0
VDFm0X892,2019,8,Stores,YXX,18.457,12,8,4,0.305,0.0233,0,6,0
VDFm0X892,2019,8,Stores,AXX,17.006999999999998,33,31,2,0.7294499999999999,0.1499,0,34,0
X-_5Zeo12,2019,8,Stores,AXX,24.303,14,8,6,0.5765,0.2657,0,48,0
X-_5Zeo12,2019,8,Stores,YXX,24.303,4,4,0,0.097,0.0368,0,8,0
X-_5Zeo12,2019,8,E-commerce,AXX,24.303,8,0,8,0.024900000000000002,0.0729,0,8,0
QXC6GdE88,2019,8,E-commerce,AXX,15.583,5,4,1,0.0459,0.0839,0,4,0
-93Y9xQ34,2019,8,Stores,AXX,20.482,5,0,5,0.064,0.09,0,3,0
Wxxywwg72,2019,8,Stores,AXX,20.663,30,28,2,0.55875,0.3919,0,87,0
Wxxywwg72,2019,8,Stores,YXX,20.663,8,3,5,0.1395,0.0784,0,7,0
Wxxywwg72,2019,8,E-commerce,AXX,20.663,8,1,7,0.0929,0.0089,0,2,0
gvjV4EU27,2019,8,Stores,AXX,18.813000000000002,4,4,0,0.1913,0.0208,0,3,0
gvjV4EU27,2019,8,Stores,YXX,18.813000000000002,4,4,0,0.076,0.019,0,4,0
xhDLlGo89,2019,8,E-commerce,AXX,23.183,8,0,8,0.0349,0.0749,0,6,0
8dhfSkU18,2019,8,E-commerce,AXX,19.984,10,0,10,0.0829,0.07390000000000001,0,7,0
v-yCdQw77,2019,8,Stores,AXX,19.984,13,9,4,0.3416,0.069,0,9,0
v-yCdQw77,2019,8,E-commerce,AXX,24.984,8,0,8,0.0299,0.1039,0,6,0
Vfw6N6g63,2019,8,E-commerce,AXX,28.986,11,1,10,0.0159,0.0999,0,7,0
UWXxcgg12,2019,8,Stores,AXX,13.232,27,24,3,0.903,0.14579999999999999,0,11,0
UWXxcgg12,2019,8,Stores,YXX,12.908,5,2,3,0.029,0.0469,0,4,0
UWXxcgg12,2019,8,E-commerce,AXX,18.232,4,1,3,0.0079,0.0259,0,3,0
VpylCPs88,2019,8,Stores,AXX,19.313,5,0,5,0.1,0.086,0,1,0
kwAFlIY36,2019,8,E-commerce,AXX,14.683,7,2,5,0.0979,0.0079,0,5,0
Rpxj48s56,2019,8,Stores,AXX,14.782,67,18,49,0.7217,0.3444,9,64,0
o5--TdY12,2019,8,Stores,AXX,13.822000000000001,7,2,5,0.007,0.024,0,5,0
wl0KKSI50,2019,8,Stores,AXX,21.234,31,5,26,0.02768,0.0169,16,5,0
svo9x9425,2019,8,E-commerce,AXX,15.383,7,3,4,0.0089,0.0199,0,7,0
fn5lfr043,2019,8,E-commerce,AXX,18.733,7,1,6,0.0699,0.0349,0,7,0
B0w-G7E95,2019,8,Stores,AXX,29.735,3,0,3,0.008,0.041,0,1,0
Kxx4Dlo67,2019,8,Stores,AXX,19.228,6,0,6,0.019,0.061,0,2,0
Ag1zgs049,2019,8,E-commerce,AXX,18.232,8,3,5,0.0549,0.0109,0,4,0
3D6u9p054,2019,8,Stores,AXX,21.283,69,53,16,0.64695,0.4641,8,118,12
3D6u9p054,2019,8,Stores,YXX,25.084,5,5,0,0.168,0.1062,0,12,0
IY3dqBA49,2019,8,Stores,AXX,20.422,15,15,0,0.6208,0.1604,0,40,0
svo9x9425,2019,8,Stores,AXX,18.383,53,15,38,0.0295,0.046700000000000005,0,5,0
IY3dqBA49,2019,8,Stores,YXX,20.422,8,4,4,0.0911,0.0948,0,5,0
Oal_U-g93,2019,8,Stores,AXX,13.133,161,36,125,1.0381500000000001,0.2601,0,37,125
Oal_U-g93,2019,8,Stores,YXX,17.033,10,6,4,0.38939999999999997,0.0552,0,10,0
Kxadqzg41,2019,8,Stores,YXX,17.773,7,1,6,0.005,0.019,0,2,0
LYUn01k27,2019,8,Stores,AXX,25.563000000000002,4,4,0,0.021,0.01,0,5,0
Sl52WNw87,2019,8,Stores,AXX,21.884,6,3,3,0.053,0.033,0,0,0
KrTM96w51,2019,8,Stores,AXX,20.283,70,66,4,0.7482500000000001,0.2902,0,49,0
KrTM96w51,2019,8,Stores,YXX,21.084,8,6,2,0.1377,0.1075,0,6,0
KrTM96w51,2019,8,E-commerce,AXX,20.283,5,2,3,0.0159,0.0279,0,4,0
iLYBMJw69,2019,8,E-commerce,AXX,31.986,7,4,3,0.0219,0.0309,0,2,7
lco5nL477,2019,8,Stores,AXX,20.583,30,27,3,0.6171,0.2077,0,44,0
whW03Dk87,2019,8,Stores,AXX,14.133,35,19,16,0.2441,0.0421,0,20,0
o1xNODo70,2019,8,Stores,YXX,17.953000000000003,6,0,6,0.021,0.0558,0,4,0
JZDtPG825,2019,8,E-commerce,AXX,25.485,4,1,3,0.0679,0.042,0,3,0
97LHMGQ83,2019,8,Stores,AXX,20.107999999999997,16,10,6,0.4996,0.18200000000000002,0,40,0
97LHMGQ83,2019,8,Stores,YXX,20.107999999999997,6,1,5,0.068,0.0678,0,5,0
s86mqGM55,2019,8,Stores,AXX,21.423,7,4,3,0.3887,0.1107,0,6,0
s86mqGM55,2019,8,Stores,YXX,21.423,4,4,0,0.058,0.079,0,3,0
-XtyBcM60,2019,8,Stores,AXX,13.562000000000001,5,3,2,0.033,0.056,0,0,0
XW13Gig30,2019,8,Stores,AXX,22.183,39,8,31,0.058679999999999996,0.1199,17,8,0
Cg5kSSo64,2019,8,E-commerce,AXX,17.332,7,4,3,0.009899999999999999,0.0199,0,9,0
o1xNODo70,2019,8,E-commerce,AXX,17.953000000000003,3,2,1,0.0559,0.0999,0,8,0
gIDLTrw61,2019,8,E-commerce,AXX,22.183,5,1,4,0.0889,0.0939,0,4,0
x6vxeP439,2019,8,Stores,AXX,14.483,14,10,4,0.2818,0.0652,0,9,0
-Cj2BYY23,2019,8,Stores,AXX,17.587999999999997,5,3,2,0.077,0.01,0,5,0
-Cj2BYY23,2019,8,Stores,YXX,17.587999999999997,4,1,3,0.014,0.013,0,0,0
9TvhYgg41,2019,8,Stores,AXX,22.763999999999996,6,3,3,0.012,0.029,0,2,0
fq30MJs44,2019,8,Stores,AXX,17.583,12,10,2,0.4016,0.060500000000000005,6,16,0
fq30MJs44,2019,8,Stores,YXX,15.483,5,4,1,0.027,0.0039,0,6,0
fq30MJs44,2019,8,E-commerce,AXX,17.583,5,1,4,0.0809,0.0529,0,8,0
o1xNODo70,2019,8,Stores,AXX,17.953000000000003,14,13,1,0.5837,0.16160000000000002,0,67,0
ZYVNql825,2019,8,E-commerce,AXX,15.033,7,0,7,0.0189,0.0409,0,6,0
